movie_id,person_id,name,character,gender,cast_order
18239,84224,Christian Serratos,Angela Weber,1,14
18239,84225,Gil Birmingham,Billy Black,2,15
18239,6804,Graham Greene,Harry Clearwater,2,16
18239,3968,Michael Sheen,Aro Volturi,2,17
18239,83356,Jamie Campbell Bower,Caius Volturi,2,18
18239,501,Dakota Fanning,Jane Volturi,1,19
18239,32887,Christopher Heyerdahl,Marcus Volturi,2,20
18239,52414,Cameron Bright,Alec Volturi,2,21
18239,65225,Justin Chon,Eric Yorkie,1,22
18239,1655017,Tyson Houseman,Quil Ateara,2,23
18239,84222,Daniel Cudmore,Felix Volturi,2,24
18239,84221,Charlie Bewley,Demetri Volturi,0,25
18239,84219,Chaske Spencer,Sam Uley,2,26
18239,84218,Kiowa Gordon,Embry Call,0,27
18239,84217,Alex Meraz,Paul Lahote,2,28
18239,84216,Bronson Pelletier,Jared Cameron,2,29
18239,54203,Tinsel Korey,Emily Young,1,30
18239,84227,Justine Wachsberger,Gianna,1,31
18239,84226,Noot Seear,Heidi Volturi,0,32
18239,172776,Russell Roberts,Mr. Berty,2,33
18239,43933,Adrien Dorval,Bob Marks,2,34
18239,63566,Michael Adamthwaite,Chet,2,35
18239,158587,Christina Jastrzembska,Marie Higginbotham,1,36
808,12073,Mike Myers,Shrek (voice),2,0
808,776,Eddie Murphy,Donkey (voice),2,1
808,6941,Cameron Diaz,Princess Fiona (voice),1,2
808,12074,John Lithgow,Lord Farquaad (voice),2,3
808,1925,Vincent Cassel,Monsieur Hood (voice),2,4
808,12075,Peter Dennis,Ogre Hunter (voice),2,5
808,12076,Clive Pearse,Ogre Hunter (voice),2,6
808,12077,Jim Cummings,Captain of Guards (voice),2,7
808,12078,Bobby Block,Baby Bear (voice),2,8
808,12098,Chris Miller,Geppetto / Magic Mirror (voice),2,9
808,12095,Cody Cameron,Pinocchio / Three Pigs (voice),2,10
808,7210,Kathleen Freeman,Old Woman (voice),1,11
808,12080,Conrad Vernon,Gingerbread Man (voice),2,12
808,12097,Christopher Knights,Blind Mouse / Thelonious (voice),2,13
808,44114,Simon J. Smith,Blind Mouse (voice),2,14
808,42291,Jacquie Barnbrook,Wrestling Fan (voice),1,15
808,12071,Guillaume Aretos,Merry Man (voice),0,16
808,1235948,John Bisom,Merry Man (voice),0,17
808,1236017,Calvin Remsberg,Merry Man (voice),0,18
808,59066,Jean-Paul Vignon,Merry Man (voice),0,19
808,61674,Val Bettin,Bishop (voice),2,20
808,5524,Andrew Adamson,Duloc Mascot (voice) (uncredited),2,21
808,140970,Patty Cornell,Clockwork Chorus (uncredited),0,22
808,43800,Charles Dennis,Villager (uncredited),2,23
808,143007,Mehmet Ali Erbil,Esek (voice) (uncredited),2,24
808,76741,Susan Fitzer,Clockwork Chorus (uncredited),0,25
808,64445,Elisa Gabrielli,Additional Voices (voice) (uncredited),0,26
808,1077782,Gary A. Hecker,Dragon Vocals (uncredited),2,27
808,15831,Frank Welker,Dragon / Animals' Vocal Effects (voice) (uncredited),2,28
38050,1892,Matt Damon,David Norris,2,0
38050,5081,Emily Blunt,Elise Sellas,1,1
38050,21134,John Slattery,Richardson,2,2
38050,53650,Anthony Mackie,Harry Mitchell,2,3
38050,156675,Lauren Hodges,"Robyn, Campaign Aide",1,4
38050,83222,Shane McRae,"Adrian Troussant, Elise's Fiancé",2,5
38050,28641,Terence Stamp,Thompson,2,6
38050,50217,Michael Kelly,Charlie Traynor,2,7
38050,1124488,Lisa Thoreson,Suburban Mom,0,8
38050,1124489,Florence Kastriner,Suburban Mom,0,9
38050,1232567,Natalie Carter,Suburban Neighbor,1,10
38050,1302816,Phyllis MacBryde,Suburban Neighbor,0,11
38050,943010,Chuck Scarborough,Himself,0,12
38050,12219,Jon Stewart,Jon Stewart,2,13
38050,1302820,Kar,Political Consultant,0,14
38050,1302821,RJ Konner,Political Consultant,2,15
38050,1302822,Susan D. Michaels,Reporter,0,16
38050,1302823,Gregory P. Hitchen,U.S. Coast Guard Officer,0,17
38050,1170657,Amanda Warren,Senior Campaign Aide,1,18
38050,1426658,Jessica Lee Keller,"Lauren, Elise's Best Friend",1,19
8367,1269,Kevin Costner,Robin Hood,2,0
8367,192,Morgan Freeman,Azeem,2,1
8367,2224,Christian Slater,Will Scarlett,2,2
8367,1161,Mary Elizabeth Mastrantonio,Marian,1,3
8367,4566,Alan Rickman,Sheriff von Nottingham,2,4
8367,8326,Geraldine McEwan,Mortianna,1,5
8367,8316,Michael McShane,Friar Tuck,2,6
8367,8318,Brian Blessed,Lord Locksley,2,7
8367,7486,Michael Wincott,Guy of Gisborne,2,8
8367,8319,Nick Brimble,Little John,2,9
8367,1039998,Soo Drouet,Fanny,0,10
8367,738,Sean Connery,King Richard (uncredited),2,11
8367,56683,Bryan Adams,The Balladeer (uncredited),2,12
8367,96585,Daniel Peacock,Bull,2,14
8367,141521,Walter Sparrow,Duncan,2,16
8367,1179385,Harold Innocent,Bishop of Hereford,2,17
8367,140029,Jack Wild,Much,0,18
8367,157785,Howard Lew Lewis,Hal,0,19
8367,12690,John Hallam,Red Headed Baron,2,20
8367,10942,Pat Roach,Celtic Chieftain,2,21
8367,10984,Derek Deadman,Kneelock,0,22
8367,24726,John Tordoff,Scribe,2,23
8367,1620397,Michael Goldie,Kenneth of Cowfall,0,24
8367,1807570,Liam Halligan,Peter Dubois,0,25
8367,158670,Marc Zuber,Interrogator,2,26
8367,1222024,Merelina Kendall,Old Woman,0,27
8367,1340418,Imogen Bain,Sarah,1,28
8367,1244447,Jimmy Gardner,Farmer,0,29
8367,1432794,Bobby Parr,Villager,0,30
8367,1748942,Douglas Blackwell,Grey Bearded Baron,0,31
8367,219741,Andy Hockley,Ox,0,32
8367,64102,Christopher Adamson,Soldier,2,33
8367,79502,Richard Strange,Executioner,2,34
8367,1234992,Susannah Corbett,Lady in Coach,0,35
8367,8323,Daniel Newman,Wulf,2,36
9390,500,Tom Cruise,Jerry Maguire,2,0
9390,9777,Cuba Gooding Jr.,Rod Tidwell,2,1
9390,9137,Renée Zellweger,Dorothy Boyd,1,2
9390,11164,Kelly Preston,Avery Bishop,1,3
9390,142955,Alison Armitage,Former Girlfriend,1,4
9390,67778,Jonathan Lipnicki,Ray Boyd,2,5
9390,3035,Jerry O'Connell,Frank Cushman,2,6
9390,12217,Jay Mohr,Bob Sugar,2,7
9390,5149,Bonnie Hunt,Laurel Boyd,1,8
9390,9788,Regina King,Marcee Tidwell,1,9
9390,3230,Todd Louiso,Chad the Nanny,2,10
9390,11676,Mark Pellington,Bill Dooler,2,11
9390,61959,Jeremy Suarez,Tyson Tidwell,2,12
9390,1076193,Jared Jussim,Dicky Fox,0,13
9390,1076194,Benjamin Kimball Smith,Keith Cushman,0,14
9390,183716,Ingrid Beer,Anne-Louise,0,15
9390,10825,Donal Logue,Rick,2,16
9390,3272,Drake Bell,Jesse Remo,2,17
9390,7036,Eric Stoltz,Ethan Valhere,2,18
9390,2222,Beau Bridges,Matt Cushman,2,19
9390,29930,Ivana Miličević,Former Girlfriend,1,20
9390,1276777,Lamont Johnson,Weepy Athlete,2,21
9390,1672749,Rick Johnson,John Swenson,2,22
72105,13240,Mark Wahlberg,John Bennett,2,0
72105,18973,Mila Kunis,Lori Collins,1,1
72105,52139,Seth MacFarlane,Ted (voice),2,2
72105,74949,Joel McHale,Rex,2,3
72105,1771,Giovanni Ribisi,Donny,2,4
72105,9657,Patrick Warburton,Guy,2,5
72105,59841,Matt Walsh,Thomas,2,6
72105,207150,Jessica Barth,Tami-Lynn,1,7
72105,1204318,Aedin Mincks,Robert,0,8
72105,17200,Bill Smitrovich,Frank,2,9
72105,2387,Patrick Stewart,Narrator,2,10
72105,43286,Laura Vandervoort,Tanya,1,11
72105,1063947,Bretton Manley,Young John,0,12
72105,24357,Alex Borstein,John's Mom,1,13
72105,55463,Jessica Stroup,Tracy,1,14
72105,15762,Tara Strong,Bellybutton,1,15
72105,20472,Norah Jones,Herself,0,16
72105,33321,Sam J. Jones,Himself,2,17
72105,17041,Robert Wu,Asian Man 'Ming',2,18
72105,130836,John Viener,Alix,2,19
72105,1181314,Ginger Gonzaga,Gina,0,20
72105,114602,Melissa Ordway,Michelle,1,21
72105,1204326,Max Harris,Greenbaum Kid,0,22
72105,4139,Tom Skerritt,Himself,2,23
72105,1204327,Kristina Ellery,Heavenly,0,24
72105,1204328,Katelyn Lorren,Cherene,0,25
72105,999772,Chanty Sok,Angelique,1,26
72105,1204329,Sarah Fischer,Sauvignon Blanc,0,27
72105,10859,Ryan Reynolds,Jared (uncredited),2,28
72105,12836,Ted Danson,Ted Danson (uncredited),2,29
72105,60286,Ralph Garman,John's Dad,2,30
72105,1502852,Zane Cowans,Kid #1 / Young Ted's Voice,0,31
72105,1502853,T.J. Hourigan,Kid #2,0,32
72105,1502854,Owen Clarke,Kid #3,0,33
72105,1502855,Cassie Djerf,Waitress,0,34
72105,1502856,Joe Siriani,Guy at Table #1,0,35
72105,1502857,Josh Duvendeck,Guy #1,0,36
72105,944326,Henry Penzi,Partygoer (Ted's Buddy),2,37
72105,1502858,Tania Cabrera,Girl at Party,0,38
72105,180182,Colton Shires,Teenage John,0,39
72105,1502859,Viera Andrea Moya,Plymouth PR Worker,0,40
72105,1502860,Heajee Kim,Club Girl,0,41
72105,1502861,Lydia Hannibal,Ellen,0,42
72105,1502862,Shawn Thornton,Crazy Guy,0,43
72105,99354,Danny Smith,Waiter,2,44
72105,1502863,Mike Nikitas,Newscaster,0,45
72105,1502864,Robin Hamilton,Female Newscaster,0,46
72105,1507448,Olivia Jordan,Party Guest,0,47
72105,1259597,Emmalyn Anderson,Concert Attendee (uncredited),1,48
72105,1593122,Alexandra Creteau,Club Patron (uncredited),1,49
2898,514,Jack Nicholson,Melvin Udall,2,0
2898,9994,Helen Hunt,Carol Connelly,1,1
2898,17141,Greg Kinnear,Simon Bishop,2,2
2898,9777,Cuba Gooding Jr.,Frank Sachs,2,3
2898,22108,Skeet Ulrich,Vincent Lopiano,2,4
2898,28778,Shirley Knight,Beverly Connelly,1,5
2898,5586,Yeardley Smith,Jackie Simpson,1,6
2898,28779,Lupe Ontiveros,Nora Manning,1,7
2898,8844,Lawrence Kasdan,Dr. Green,2,8
2898,1524,Harold Ramis,Dr. Bettes,2,9
2898,2208,Kathryn Morris,Psychiatric Patient,1,10
2898,1678187,Alison Rose,Psychiatric Patient,1,11
2898,52792,Maya Rudolph,Policewoman,1,12
2898,35551,Julie Benz,Receptionist,1,13
2898,119866,Jimmy Workman,Sean from the Bakery,2,14
2898,6213,Jamie Kennedy,Street Hustler,0,15
2898,1535,Brian Doyle-Murray,Handyman,2,16
2898,31514,Peter Jacobson,Man at Table,2,17
2898,10135,Jesse James,Spencer Connelly,2,18
2898,36631,Randall Batinkoff,Carol's date,2,19
2898,1394788,Linda Gehringer,Publisher,1,20
2898,75528,Kaitlin Hopkins,Woman in Lobby,1,21
2898,1212632,Danielle Spencer,Veterinarian,0,22
2898,41420,Lisa Edelstein,Woman at Table,1,23
2898,1216966,Danielle Brisebois,Singer,1,24
2898,66605,Todd Solondz,Man on Bus,2,25
2898,19208,Matt Malloy,Men's Store Salesman,2,26
2898,77338,Tom McGowan,Maitre D',2,27
2898,161439,Bibi Osterwald,Neighbor Woman,1,28
2898,1080069,Ross Bleckner,Carl,2,29
2898,239061,Bernadette Balagtas,Caterer,1,30
2898,1080070,Jaffe Cohen,Partygoer,2,31
2898,1080071,Laurie Kilpatrick,Partygoer,1,32
2898,1080072,Alice Vaughn,Partygoer,1,33
2898,1108,Shane Black,Cafe 24 Manager,2,34
2898,188526,Stan Bly,Cafe 24 Customer,0,35
2898,1294,Missi Pyle,Cafe 24 Waitress,1,36
2898,61111,Tara Subkoff,Cafe 24 Waitress,1,37
2898,78596,Rebekah Johnson,Cafe 24 Waitress,1,38
2898,21474,Leslie Stefanson,Cafe 24 Waitress,1,39
2898,181434,Patricia Childress,Cafe 24 Waitress,1,40
2898,65829,Wood Harris,Cafe 24 Busboy,2,41
2898,1678178,Chloe Brooks,Child at Cafe 24,1,42
2898,1678179,Cooper Brooks,Child at Cafe 24,2,43
2898,9178,Kristi Zea,Mother at Table,1,44
2898,117568,Justin Herwick,Street Hustler,2,45
2898,66749,John F. O'Donohue,Detective Ray,2,46
2898,1400380,Mary Elizabeth Still,Nurse Receptionist,1,47
2898,60259,Paul Greenberg,Bar Waiter,2,48
2898,1678170,David A. Kipper,Hospital Doctor,2,49
2898,1678186,Antonia Jones,Nurse,1,50
2898,1086875,Alex Ballar,Flower Store Customer (uncredited),2,51
2898,182194,Bronwyn Cornelius,Bartender (uncredited),1,52
2898,1199002,Amy Anzel,Ballet Dancer (uncredited),1,53
2898,1678185,Laura Mayes Byrnes,Restaurant Patron (uncredited),1,54
2898,34521,Maurice LaMarche,Fred Bishop - Simon's Dad on Phone (voice) (uncredited),2,55
10312,2157,Robin Williams,Hunter 'Patch' Adams,2,0
10312,1233,Philip Seymour Hoffman,Mitch Roman,2,1
10312,4029,Bob Gunton,Dean Walcott,2,2
10312,9979,Peter Coyote,Bill Davis,2,3
10312,2169,Michael Jeter,Rudy,2,4
10312,2140,Monica Potter,Carin,1,5
10312,3907,Harve Presnell,Dean Anderson,2,6
10312,95604,Daniel London,Truman,2,7
10312,14792,Josef Sommer,Dr. Eaton,2,8
10312,43853,Irma P. Hall,Joletta,1,9
10312,1070,Frances Lee McCain,Judy,1,10
10312,198772,Daniella Kuhn,Adelane,1,11
10312,43544,James Greene,Bile,2,12
10312,14833,Harold Gould,Arthur Mendelson,2,13
10312,155861,Bruce Bohne,Trevor Beene,0,14
10312,35518,Harry Groener,Dr. Prack,2,15
10312,8689,Barry Shabaka Henley,Emmet,2,16
10312,176386,Steven Anthony Jones,Charlie,2,17
10312,26660,Richard Kiley,Dr. Titan,2,18
10312,82585,Douglas Roberts,Larry,2,19
10312,85171,Ellen Albertini Dow,Aggie,1,20
10312,21088,Alan Tudyk,Everton,2,21
10312,43858,Ryan Hurst,Neil,2,22
10312,1077966,Peter Siteri,Chess Man,0,23
10312,194571,Don West,Instructor,0,24
10312,81918,Greg Sestero,Jaime (Monica Potter's brother),2,25
10312,1363928,Jason Aaron Baca,Patch Pirate,0,26
10312,160375,Ismael 'East' Carlo,Hispanic Father,2,27
109443,23659,Will Ferrell,Ron Burgundy,2,0
109443,4495,Steve Carell,Brick Tamland,2,1
109443,22226,Paul Rudd,Brian Fantana,2,2
109443,18979,Christina Applegate,Veronica Corningstone,1,3
109443,28638,David Koechner,Champ Kind,2,4
109443,11006,James Marsden,Jack Lime,2,5
109443,41091,Kristen Wiig,Chani Lastnamé,1,6
109443,22122,Meagan Good,Linda Jackson,1,7
109443,19152,Dylan Baker,Freddie Shapp,2,8
109443,56323,Tina Fey,Entertainment Tonight Reporter,1,9
109443,205,Kirsten Dunst,El Trousias Maiden of the Clouds,1,10
109443,3896,Liam Neeson,History Channel Host,2,11
109443,4937,Vince Vaughn,Wes Mantooth,2,12
109443,8293,Marion Cotillard,CBS News Anchor,1,13
109443,3,Harrison Ford,Mack Tannen,2,14
109443,2888,Will Smith,ESPN Reporter,2,15
109443,6730,Sacha Baron Cohen,BBC News Anchor,2,16
109443,206,Jim Carrey,CBC News Anchor,2,17
109443,56322,Amy Poehler,Entertainment Tonight Host,1,18
109443,4720,Kanye West,MTV Host,2,19
109443,20753,Fred Willard,Ed Harken,2,20
109443,4764,John C. Reilly,"ghost of General Thomas J. ""Stonewall"" Jackson",2,21
109443,83873,June Diane Raphael,Chani's Boss,0,22
109443,1068811,Matthew Cornwell,GNN Director,2,23
109443,204352,Bill Kurtis,Narrator,0,24
109443,1570798,Sarah E. Spencer,GNN Assistant (uncredited),0,25
109443,1636959,Brian Patrick Butler,Sea World Tourist (uncredited),2,26
2022,19292,Adam Sandler,Longfellow Deeds,2,0
2022,1920,Winona Ryder,Babe Bennett,1,1
2022,1241,John Turturro,Emilio Lopez,2,2
2022,20818,Allen Covert,Marty,2,3
2022,8212,Peter Gallagher,Chuck Cedar,2,4
2022,18917,Erick Avari,Cecil Anderson,2,5
2022,15440,Jared Harris,Mac McGrath,2,6
2022,884,Steve Buscemi,Crazy Eyes,2,7
2022,1909,Conchata Ferrell,Jan,1,8
2022,20819,Peter Dante,Murph,2,9
2022,3907,Harve Presnell,Preston Blake,2,10
2022,63238,Brandon Molale,"Kevin Ward, The N.Y. JETS Quarterback",2,11
2022,215157,John McEnroe,John McEnroe,0,12
37686,518627,Joel Courtney,Joe Lamb,2,0
37686,18050,Elle Fanning,Alice Dainard,1,1
37686,518628,Riley Griffiths,Charles Kaznyk,2,2
37686,3497,Kyle Chandler,Jackson Lamb,2,3
37686,456066,Ryan Lee,Cary McCarthy,2,4
37686,12260,Ron Eldard,Louis Dainard,2,5
37686,222122,Gabriel Basso,Martin Read,2,6
37686,21089,Bruce Greenwood,Cooper,2,7
37686,11315,Noah Emmerich,Nelec,2,8
37686,113926,AJ Michalka,Jen Kaznyk,1,9
37686,23533,Zach Mills,Preston,2,10
37686,156689,Jessica Tuck,Mrs. Kaznyk,1,11
37686,88950,Joel McKinnon Miller,Mr. Kaznyk,2,12
37686,484293,Britt Flatmo,Peg Kaznyk,1,13
37686,114674,Glynn Turman,Dr. Woodward,2,14
37686,55755,Richard T. Jones,Overmyer,2,15
37686,1115118,Tom Quinn,Mr. McCandless,2,16
37686,147056,Caitriona Balfe,Elizabeth Lamb,1,17
37686,13024,Amanda Foreman,Lydia Connors - Ch 14 News Anchor,1,18
37686,59451,David Gallagher,Donny,2,19
37686,29934,Brett Rice,Sheriff Pruitt,2,20
37686,46814,Dale Dickey,Edie,1,21
37686,1078613,Beau Knapp,Breen,0,22
37686,104046,Bingo O'Malley,Mr. Harkin,2,23
462,1204,Julia Roberts,Erin Brockovich,1,0
462,3926,Albert Finney,Ed Masry,0,1
462,6383,Aaron Eckhart,George,2,2
462,19838,Marg Helgenberger,Donna Jensen,1,3
462,1956,Cherry Jones,Pamela Duncan,1,4
462,26719,Veanne Cox,Theresa Dallavale,1,5
462,1909,Conchata Ferrell,Brenda,1,6
462,3801,Tracey Walter,Charles Embry,2,7
462,9979,Peter Coyote,Kurt Potter,2,8
462,1248986,Erin Brockovich,Waitress,0,9
9919,11661,Kate Hudson,Andie Anderson,1,0
9919,10297,Matthew McConaughey,Benjamin Barry,2,1
9919,17696,Kathryn Hahn,Michelle Rubin,1,2
9919,24291,Annie Parisse,Jeannie Ashcroft,1,3
9919,6163,Adam Goldberg,Tony,2,4
9919,539,Thomas Lennon,Thayer,2,5
9919,39977,Michael Michele,Judy Spears,1,6
9919,92857,Shalom Harlow,Judy Green,1,7
9919,26715,Robert Klein,Phillip Warren,2,8
9919,10739,Bebe Neuwirth,Lana Jong,1,9
9919,168846,Samantha Quan,Lori,1,10
9919,186494,Justin Peroff,Mike,2,11
9919,1989,Celia Weston,Glenda,1,12
9919,101781,James Murtaugh,Jack,2,13
9919,1589148,Rebecca Harris,Dora,1,14
9919,187971,Archie MacGregor,Uncle Arnold,2,15
9919,141484,John DiResta,Joey Sr.,2,16
9919,1589149,Scott Benes,Joey Jr.,0,17
9919,1589150,Zachary Benes,Joey Jr.,0,18
9919,1232496,William Hill,DeLauer Security,0,19
9919,1224825,Georgia Craig,Receptionist Candi,1,20
9919,166522,Andrew Moodie,Poker Pal Ronald,2,21
187017,21007,Jonah Hill,Schmidt,2,0
187017,38673,Channing Tatum,Jenko,2,1
187017,54697,Dave Franco,Eric Molson,2,2
187017,9778,Ice Cube,Captain Dickson,2,3
187017,17039,Nick Offerman,Deputy Chief Hardy,2,4
187017,53,Peter Stormare,Big Meat,2,5
187017,71403,Rob Riggle,Mr. Walters,2,6
187017,986808,Wyatt Russell,Benji,0,7
187017,87295,Richard Grieco,Dennis Booker,2,8
187017,1187106,Amber Stevens,Maya,1,9
187017,1226302,Jillian Bell,Brandi,1,10
187017,1304335,Jimmy Tatro,Rooster,0,11
187017,1910,Caroline Aaron,Annie Schmidt,1,12
187017,141762,Joe Chrest,David Schmidt,2,13
187017,141956,Marc Evan Jackson,Dr. Murphy,0,14
187017,18300,Eddie J. Fernandez,Scarface,2,15
187017,996700,Dax Flame,Zack,0,16
187017,1060081,Johnny Pemberton,Delroy,2,17
187017,1772,Anna Faris,Anna (30 Jump Street: Flight Academy),1,18
187017,19278,Bill Hader,Culinary School Villain,2,19
187017,10872,Patton Oswalt,MC State Professor,2,20
187017,19274,Seth Rogen,Morton Schmidt,2,21
187017,15758,Queen Latifah,Mrs. Dickinson,1,22
187017,61632,Dustin Nguyen,Vietnamese Jesus,2,23
187017,1594173,Ramiro 'Ramir' Delgado Ruiz,,2,24
628,287,Brad Pitt,Louis de Pointe du Lac,2,0
628,500,Tom Cruise,Lestat de Lioncourt,2,1
628,205,Kirsten Dunst,Claudia,1,2
628,3131,Antonio Banderas,Armand,2,3
628,2224,Christian Slater,Daniel Malloy,2,4
628,9029,Stephen Rea,Santiago,2,5
628,9030,Thandie Newton,Yvette,1,6
628,9031,Domiziana Giordano,Madeleine,1,7
628,24241,Sara Stockbridge,Estelle,1,8
628,232174,Indra Ové,New Orleans Whore,0,9
628,149876,Laure Marsac,Mortal Woman on Stage,1,10
628,17290,Andrew Tiernan,Paris Vampire,2,11
628,1218000,Bellina Logan,Tavern Girl,0,12
628,951881,George Kelly,Dollmaker,2,13
628,15737,Helen McCrory,2nd New Orleans Whore,1,14
10201,206,Jim Carrey,Carl Allen,2,0
10201,11664,Zooey Deschanel,Renee Allison,1,1
10201,82666,Rhys Darby,Norman,2,2
10201,64154,Sasha Alexander,Lucy,1,3
10201,58068,Fionnula Flanagan,Tillie,1,4
10201,40481,Luis Guzmán,Jumper,2,5
10201,18972,Danny Masterson,Rooney,2,6
10201,60952,Molly Sims,Stephanie,1,7
10201,51329,Bradley Cooper,Peter,2,8
10201,8265,John Michael Higgins,Nick,2,9
10201,1216510,Stephanie Hodge,Ticket Lady,0,10
10201,1226913,Jackie Harris,Bystander,1,11
10201,28641,Terence Stamp,Terence,2,12
10201,1219121,Jamie Denbo,Marv's Wife,0,13
10201,1221679,Rebecca Corry,Yes Patron,0,14
10201,113567,Anna Khaja,Faranoush,1,15
10201,1511383,Roni Meron,Bigfoot Waitress,1,16
10201,1511384,Heidi Herschbach,Daphne,1,17
10201,1212270,Vivian Bang,Soo-Mi,0,18
10201,133400,Cecelia Antoinette,Woman Bank Employee,1,19
302699,18918,Dwayne Johnson,Bob Stone,2,0
302699,55638,Kevin Hart,Calvin Joyner,2,1
302699,39388,Amy Ryan,Pamela Harris,1,2
302699,84497,Aaron Paul,Phil,2,3
302699,101060,Danielle Nicolet,Maggie,1,4
302699,78433,Ryan Hansen,Steve,2,5
302699,1419122,Timothy John Smith,Agent Nick Cooper,2,6
302699,55615,Megan Park,Waitress,1,7
302699,3491,Thomas Kretschmann,The Buyer,2,8
302699,23532,Jason Bateman,Trevor,2,9
302699,55536,Melissa McCarthy,Darla (uncredited),1,10
302699,466505,Kumail Nanjiani,Jared the Airport Security Guard,2,11
302699,1358087,Brett Azar,Agent Wally (uncredited),2,14
302699,133067,Slaine,Thugged Out,2,15
302699,202930,Anthony Molinari,Agent Lio,2,16
302699,27031,Tim Griffin,Agent Stan Mitchell,2,17
302699,1674440,Arthur Hiou,Bar Patron (uncredited),2,18
302699,1360008,Joseph Oliveira,School Teacher (uncredited),2,19
302699,132639,Allan Poppleton,Larry,2,20
302699,57633,Rawson Marshall Thurber,Handsome Pants-Catcher,0,21
302699,1729076,Dylan Boyack,Trevor - 17 Years Old,2,22
302699,1517535,Guy Nardulli,Larry (voice) (uncredited),2,23
302699,1754478,Sione Kelepi,Young Robbie,0,24
302699,1754479,Annie Kerins,Lady MC,1,25
302699,1754480,Nate Richman,Big Bro,0,26
302699,1754481,Robert Woo,Ethan,0,27
302699,58741,Phil Reeves,Principal Kent,2,28
302699,1454295,David Stassen,Randy's Husband,0,29
302699,1285756,Rickey Brown,Flunkie,0,30
302699,1754482,Kyle Washburn,Flunkie #2,0,31
302699,1754483,Michael Patrick Kane,Driver,0,32
302699,1754484,Sarah K. Thurber,Beautiful Restaurant Woman,0,33
302699,1754485,Lawrence Koplin,Dashing Restaurant Man,0,34
302699,1754491,Macayla Botelho,High School Student (uncredited),0,35
302699,1754496,Clemeen Connolly,Reunion Guest (uncredited),0,36
302699,1542699,Ariana DeFusco,High School Student (uncredited),0,37
302699,1754501,Mikaela Happas,High School Student (uncredited),0,38
274167,23659,Will Ferrell,Brad Whitaker,2,0
274167,13240,Mark Wahlberg,Dusty Mayron,2,1
274167,1817,Linda Cardellini,Sara Whitaker,1,2
274167,19159,Thomas Haden Church,Leo Holt,2,3
274167,1512021,Scarlett Estevez,Megan Mayron,1,4
274167,1552636,Owen Vaccaro,Dylan Mayron,2,5
274167,21127,Bobby Cannavale,Dr. Emilio Francisco,2,6
274167,500427,Hannibal Buress,Griff,0,7
274167,56446,John Cena,Roger,2,8
274167,207606,Alessandra Ambrosio,Karen Mayron,0,9
274167,1363621,Didi Costine,Adrianna,1,10
274167,109708,Bill Burr,Jerry,0,11
274167,1219121,Jamie Denbo,Doris,0,12
274167,1094385,LaMonica Garrett,Marco,2,13
274167,59843,Paul Scheer,The Whip,2,14
274167,1049830,Kerry Cahill,Angry Mom,1,15
274167,81197,Mark L. Young,Dental Hygienist,2,16
274167,1617444,Olivia Renee Dupepe,4th Grade Bully Girl,1,17
274167,62784,Billy Slaughter,Instigator Dad,0,18
274167,1436978,Dave Davis,Panda Singer #1,2,19
274167,1617453,James Harlon Palmer,Panda Singer #2,2,20
224141,5064,Meryl Streep,Witch,1,0
224141,5081,Emily Blunt,Baker's Wife,1,1
224141,55466,James Corden,Baker,2,2
224141,84223,Anna Kendrick,Cinderella,1,3
224141,62064,Chris Pine,Cinderella's Prince,2,4
224141,30364,Tracey Ullman,Jack's Mother,0,5
224141,11870,Christine Baranski,Stepmother,1,6
224141,85,Johnny Depp,Big Bad Wolf,2,7
224141,1127625,Lilla Crawford,Little Red Riding Hood,1,8
224141,1133684,Daniel Huttlestone,Jack,2,9
224141,141034,Billy Magnussen,Rapunzel's Prince,2,10
224141,1218238,Mackenzie Mauzy,Rapunzel,0,11
224141,16859,Tammy Blanchard,Florinda,1,12
224141,66446,Lucy Punch,Lucinda,1,13
224141,47468,Frances de la Tour,Giant,1,14
224141,57461,Simon Russell Beale,Baker's Father,2,15
224141,1198448,Joanna Riding,Cinderella's Mother,1,16
224141,55688,Annette Crosbie,Granny,1,17
224141,193020,Richard Glover,Steward,0,18
388,5292,Denzel Washington,Detective Keith Frazier,2,0
388,2296,Clive Owen,Dalton Russell,2,1
388,1038,Jodie Foster,Madeleine White,1,2
388,290,Christopher Plummer,Arthur Case,2,3
388,5293,Willem Dafoe,Captain Darius,2,4
388,5294,Chiwetel Ejiofor,Detective Bill Mitchell,2,5
388,4889,Kim Director,Stevie,1,6
388,5296,James Ransone,Steve-O,2,7
388,5295,Carlos Andrés Gómez,Steve,0,8
388,5297,Bernie Rachelle,Chaim,2,9
388,1433441,Peter Kybart,Mayor,0,10
388,1986,Peter Gerety,Captain Coughlin,2,11
388,5298,Victor Colicchio,Sergeant Collins,2,12
388,77264,Ashlie Atkinson,Mobile Command Officer Berk,1,13
388,15028,Daryl Mitchell,Mobile Command Officer Rourke,2,14
388,5299,Cassandra Freeman,Sylvia,1,15
388,122546,Al Palagonia,Kevin,0,16
388,1434091,Florina Petcu,Ilina Miritia,0,17
388,5300,Peter Frechette,Peter Hammond,2,18
388,93621,Samantha Ivers,Nancy Mann,1,19
388,5301,Waris Ahluwalia,Vikram Walia,2,20
388,14548,Marcia Jean Kurtz,Miriam Douglas,1,21
388,5302,Gerry Vichi,Herman Gluck,0,22
