movie_id,company_id,company_name
325133,33,Universal Pictures
325133,10338,Perfect World Pictures
325133,16615,Point Grey Pictures
325133,17393,Good Universe
140823,2,Walt Disney Pictures
140823,288,BBC Films
140823,2054,Ruby Films
140823,6747,Essential Media & Entertainment
140823,21079,Hopscotch Features
1883,182,JVC Entertainment
1883,4319,40 Acres & A Mule Filmworks
1883,6194,Warner Bros.
89492,10105,Apatow Productions
22949,2,Walt Disney Pictures
22949,870,Tapestry Films
12437,126,Lakeshore Entertainment
12437,3287,Screen Gems
12437,7738,Sketch Films
12437,7739,UW3 Film Productions
2959,79,Village Roadshow Pictures
2959,3929,Robert Simonds Productions
2959,6194,Warner Bros.
2959,11317,Phoenix Pictures
2959,49326,Underground
2959,49327,Proposal Productions
11648,598,Team Todd
11648,6194,Warner Bros.
11648,46108,Ubu Productions
9366,559,TriStar Pictures
9366,2604,Mark Johnson Productions
9366,11317,Phoenix Pictures
9366,11407,Baltimore Pictures
1576,248,Impact Pictures
1576,342,Davis-Films
1576,939,New Legacy
1576,5755,Constantin Film Produktion
609,396,SLM Production Group
609,8411,Metro-Goldwyn-Mayer (MGM)
13051,444,Dune Entertainment
13051,1838,Firm Films
13051,2179,Collision Entertainment
13051,2724,Abandon Entertainment
13051,2725,Foxtor Productions
13051,11995,Depth Entertainment
49530,508,Regency Enterprises
49530,655,Strike Entertainment
49530,10104,New Regency Pictures
34806,1423,Escape Artists
34806,5490,CBS Films
49022,1088,Alcon Entertainment
49022,38010,Wild Ocean Films
49022,38011,2S Films
23479,4,Paramount Pictures
11667,33,Universal Pictures
11667,7220,Capcom
423,208,Bac Films
423,250,Canal+Polska
423,260,Heritage Films
423,264,Studio Babelsberg
423,266,Agencja Produkcji Filmowej
423,267,Beverly Detroit
423,268,FilmFernsehFonds Bayern
423,269,Filmboard Berlin-Brandenburg (FBB)
423,271,Mainstream S.A.
423,355,R.P. Productions
423,694,StudioCanal
423,4247,Filmförderungsanstalt (FFA)
423,5358,Canal+
423,10201,Interscope Communications
423,19150,Telewizja Polska (TVP)
423,31087,Runteam
10066,79,Village Roadshow Pictures
10066,1786,Dark Castle Entertainment
10066,6194,Warner Bros.
2288,5,Columbia Pictures
88794,23,Imagine Entertainment
88794,171,Malpaso Productions
88794,11845,Wintergreen Productions
13515,508,Regency Enterprises
13515,1370,Castel Film Romania
13515,3273,ASAF
13515,10104,New Regency Pictures
13515,15361,Luna Pictures
11979,79,Village Roadshow Pictures
11979,172,NPV Entertainment
11979,6194,Warner Bros.
11979,67988,WV Films LLC
11979,67989,Material
169,306,Twentieth Century Fox Film Corporation
169,840,Lawrence Gordon Productions
169,1302,Davis Entertainment
169,1885,Silver Pictures
8090,126,Lakeshore Entertainment
8090,2397,Cohen/Pearl Productions
8090,3287,Screen Gems
11622,12,New Line Cinema
11622,2980,Forge
11622,17887,Midnight Sun Pictures
3604,10308,Dino De Laurentiis Company
3604,23126,Starling Films
9541,14,Miramax Films
9541,267,Beverly Detroit
9541,16934,View Askew Productions
9541,23022,Close Call Films
94348,491,Summit Entertainment
8197,6194,Warner Bros.
8197,15298,Malpaso Company
336004,10405,Emmett/Furla Films
336004,67776,Silver Plane Films
336004,67777,Mass Hysteria Entertainment
336004,67778,Tri Vision Pictures
35019,33,Universal Pictures
35019,1973,Three Strange Angels
35019,5870,Studio Canal
35019,7295,Relativity Media
35019,10163,Working Title Films
8836,306,Twentieth Century Fox Film Corporation
8836,545,Ten Thirteen Productions
8836,6332,Dune Entertainment III
8836,52145,Crying Box Productions
14442,7692,World 2000 Entertainment
14442,85437,Enchanted Productions
321741,5,Columbia Pictures
321741,79,Village Roadshow Pictures
321741,1645,Scott Free Productions
321741,34034,LStar Capital
321741,71170,The Cantillon Company
321741,71171,The Shuman Company
59965,35,Lions Gate Films
59965,829,Vertigo Entertainment
59965,3672,Gotham Group
59965,24557,Tailor Made
59965,24558,Mango Farms
59965,24561,Quick Six Entertainment
14175,614,Vanguard Films
14175,8992,Scanbox
11918,7405,Dimension Films
98357,508,Regency Enterprises
98357,7415,Inferno International
98357,8532,1984 Private Defense Contractors
98357,8537,Closest to the Hole Productions
98357,10104,New Regency Pictures
98357,10405,Emmett/Furla Films
98357,11030,Envision Entertainment Corporation
98357,22146,Black Bear Pictures
98357,25790,Leverage Communications
10012,1600,Craven-Maddalena Films
10012,2180,Outerbanks Entertainment
10012,7405,Dimension Films
10012,20376,Kalis Productions GmbH & Co. Zweite KG
49526,1271,Pariah Entertainment Group
268920,12,New Line Cinema
268920,6194,Warner Bros.
268920,8411,Metro-Goldwyn-Mayer (MGM)
268920,15829,Pacific Standard
9093,4,Paramount Pictures
9093,14,Miramax Films
9093,12552,Marty Katz Productions
9093,14160,Jaffilms Inc.
9093,19477,Dune Films
9093,36612,Belhaven Limited
119283,2902,SND
11823,33,Universal Pictures
35169,491,Summit Entertainment
35169,3929,Robert Simonds Productions
35169,6735,Participant Media
35169,6736,Imagenation Abu Dhabi FZ
35169,34447,Furry Vengeance Productions
849,441,Columbia Pictures Corporation
849,553,Barclays Mercantile Industrial Finance
4515,44,Cruise/Wagner Productions
4515,60,United Artists
4515,316,Wildwood Enterprises
4515,1683,Andell Entertainment
4515,8411,Metro-Goldwyn-Mayer (MGM)
4515,21911,Brat Na Pont Productions
6575,441,Columbia Pictures Corporation
6575,10105,Apatow Productions
13496,10210,Morgan Creek Productions
18320,3281,GK Films
22787,694,StudioCanal
22787,1786,Dark Castle Entertainment
22787,4253,Don Carmody Productions
22787,6194,Warner Bros.
22787,8582,Canadian Film or Video Production Tax Credit (CPTC)
22787,11576,Ontario Media Development Corporation (OMDC)
22787,11715,Manitoba Film and Video Production Tax Credit
22787,20572,McMurdo (Canada) Productions
8967,43,Fox Searchlight Pictures
8967,81,Plan B Entertainment
8967,1246,River Road Entertainment
144336,10427,Open Road Films
144336,11029,QED International
144336,16311,Albert S. Ruddy Productions
144336,16312,Crave Films
144336,16314,Roth Films
9616,306,Twentieth Century Fox Film Corporation
9616,8874,N1 European Film Produktions GmbH & Co. KG
9616,14652,Baumgarten Merims Productions
13056,1632,Lionsgate
13056,8848,MHF Zweite Academy Film
13056,11106,Marvel Knights
13056,11533,Valhalla Motion Pictures
13056,33808,SGF Entertainment
13056,83338,Muse Entertainment
14113,5,Columbia Pictures
14113,497,Revolution Studios
285783,559,TriStar Pictures
285783,5752,Sony Pictures Entertainment
285783,11395,ImageMovers
9726,711,Fox 2000 Pictures
9726,1645,Scott Free Productions
20763,5,Columbia Pictures
20763,5738,Stonebridge Entertainment
20763,5739,Donner/Shuler-Donner Productions
9280,1171,Epsilon Motion Pictures
9280,6370,Quinta Communications
11876,83,France 2 Cinéma
11876,582,Hachette Première
11876,5358,Canal+
22267,33,Universal Pictures
22267,10565,Good Machine
1969,828,Ultra Films
1969,3823,TF1 Films Production
1969,5358,Canal+
1969,6586,TPS Star
1969,6896,EuropaCorp
1969,11473,A.J.O.Z. Films
198663,290,Ingenious Media
198663,306,Twentieth Century Fox Film Corporation
198663,3672,Gotham Group
198663,8569,Dayday Films
198663,12292,Temple Hill Entertainment
198663,22213,TSG Entertainment
239573,264,Studio Babelsberg
239573,508,Regency Enterprises
239573,1423,Escape Artists
239573,10104,New Regency Pictures
10436,5,Columbia Pictures
1381,508,Regency Enterprises
1381,6194,Warner Bros.
1381,6438,Muse Entertainment Enterprises
1381,7503,Protozoa Pictures
1381,10104,New Regency Pictures
2162,6194,Warner Bros.
2162,10210,Morgan Creek Productions
127493,831,Saturn Films
127493,925,Nu Image Films
127493,10254,Millennium Films
12429,10342,Studio Ghibli
12429,11726,The Yomiuri Shimbun
12429,11846,Hakuhodo DY Media Partners
12429,11847,Mitsubishi
12429,11849,Lawson
12429,20193,Walt Disney Company
12429,34557,Taikei Office
12429,34558,Asahi Soft Drinks Company
228205,711,Fox 2000 Pictures
228205,12292,Temple Hill Entertainment
2900,12,New Line Cinema
2900,1757,Mad Chance
192136,1066,Distant Horizons
192136,4792,Film Afrika Worldwide
192136,5031,Videovision Entertainment
192136,7396,Pathe
192136,8088,Origin Pictures
18254,553,Barclays Mercantile Industrial Finance
18254,44485,JRS Productions
881,903,David Brown Productions
10877,79,Village Roadshow Pictures
10877,172,NPV Entertainment
10877,6194,Warner Bros.
9600,306,Twentieth Century Fox Film Corporation
9600,508,Regency Enterprises
71469,491,Summit Entertainment
71469,508,Regency Enterprises
71469,1038,Bazelevs Production
71469,3638,The Jacobson Company
71469,10104,New Regency Pictures
85446,491,Summit Entertainment
326,12,New Line Cinema
7220,35,Lions Gate Films
7220,827,VIP 3 Medienfonds
7220,11533,Valhalla Motion Pictures
7220,19551,Marvel Enterprises
7220,36326,VIP 2 Medienfonds
9763,9195,Touchstone Pictures
9763,17491,Milkshake Films
9763,17492,Hargitay & Hargitay Pictures in Motion
72387,2253,Lawrence Bender Productions
72387,7437,IM Global
72387,7625,Automatik Entertainment
72387,11801,Trigger Street Productions
72387,23008,87Eleven
1892,1,Lucasfilm
1892,306,Twentieth Century Fox Film Corporation
13460,134,Rogue Pictures
13460,1224,Intrepid Pictures
13460,7419,Scion Films
13460,9137,Moonlighting Films
13460,19855,Internationale Filmproduktion Blackbird Dritte
13460,20241,Crystal Sky Pictures
8055,264,Studio Babelsberg
8055,270,Filmförderanstalt (FFA)
8055,308,The Weinstein Company
8055,315,Filmstiftung Nordrhein-Westfalen
8055,932,Mirage Enterprises
8055,4247,Filmförderungsanstalt (FFA)
8055,7307,Medienboard Berlin-Brandenburg
8055,11238,Deutsche Filmförderfonds (DFFF)
8055,12346,Mitteldeutsche Medienförderung (MDM)
50647,7295,Relativity Media
50647,10105,Apatow Productions
50647,41962,A Hot Dog
10719,12,New Line Cinema
10719,1607,Gold/Miller Productions
10719,2645,Guy Walks into a Bar Productions
9294,9195,Touchstone Pictures
9353,4,Paramount Pictures
9353,2348,Nickelodeon Movies
9353,2777,Black & White Productions
55721,33,Universal Pictures
55721,7295,Relativity Media
55721,10105,Apatow Productions
109414,5,Columbia Pictures
109414,771,Mandate Pictures
109414,7431,Sony Pictures Entertainment (SPE)
109414,16615,Point Grey Pictures
10307,2347,FGM Entertainment
10307,8411,Metro-Goldwyn-Mayer (MGM)
11978,711,Fox 2000 Pictures
22907,1309,Rainforest Films
87567,1020,Millenium Films
87567,17049,Two Ton Films
38322,306,Twentieth Century Fox Film Corporation
38322,508,Regency Enterprises
38322,10104,New Regency Pictures
38322,21237,The Collective Studios
38322,73956,Runteldat Entertainment
38322,81136,Friendly Films (II)
38322,81137,Friendly Films Productions
45612,1557,The Mark Gordon Company
45612,7460,Vendome Pictures
7305,4,Paramount Pictures
7305,9195,Touchstone Pictures
3594,12,New Line Cinema
3594,1836,Contrafilm
3594,1838,Firm Films
157841,7286,Epithète Films
157841,10246,Cross Creek Pictures
157841,12000,Tapioca Films
11519,5,Columbia Pictures
11519,33,Universal Pictures
11519,6128,A-Team
59,12,New Line Cinema
59,429,DC Comics
59,6363,BenderSpink
9335,104,Canal Plus
9335,306,Twentieth Century Fox Film Corporation
9335,972,Current Entertainment
9335,1993,TF 1 Film Productions
9335,6586,TPS Star
9335,6896,EuropaCorp
9335,76043,Revolution Sun Studios
12106,559,TriStar Pictures
11141,12,New Line Cinema
11141,597,Irish Dreamtime
11141,2646,Deep River Productions
11141,7380,Initial Entertainment Group (IEG)
31867,33,Universal Pictures
31867,4403,Stuber Productions
31867,6452,Dentsu
31867,7295,Relativity Media
10253,6366,Younggu-Art Movies
10253,11420,Showbox Entertainment
124459,12,New Line Cinema
124459,11175,Benderspink
124459,11176,Carousel Productions
24662,174,Warner Bros. Pictures
24662,11050,David Kirschner Productions
24662,90511,Turner Feature Animation
182,6194,Warner Bros.
182,14315,Section Eight Productions
182,70319,Sunset Gower Studios
28,60,United Artists
28,26663,Zoetrope Studios
38073,12,New Line Cinema
38073,2378,Offspring Entertainment
302156,1632,Lionsgate
302156,6363,BenderSpink
302156,10254,Millennium Films
302156,40822,Fipex Holding
302156,48738,Campbell Grobman Films
302156,91929,Criminal Productions
606,33,Universal Pictures
606,205,Mirage Entertainment
87502,4,Paramount Pictures
87502,11084,Parkes/MacDonald Productions
87502,11395,ImageMovers
698,60,United Artists
698,7576,Eon Productions
120467,43,Fox Searchlight Pictures
120467,258,Scott Rudin Productions
120467,264,Studio Babelsberg
120467,9350,Indian Paintbrush
120467,22213,TSG Entertainment
120467,23449,American Empirical Pictures
11313,97,Castle Rock Entertainment
6488,56,Amblin Entertainment
6488,915,Hollywood Pictures
6488,2104,Tangled Web Productions
10559,12,New Line Cinema
296099,12,New Line Cinema
296099,6363,BenderSpink
296099,53060,David Dobkin Productions
8012,216,Jersey Films
8012,8411,Metro-Goldwyn-Mayer (MGM)
1574,14,Miramax Films
1574,734,Producers Circle
1574,8797,Storyline Entertainment
9032,5,Columbia Pictures
2770,33,Universal Pictures
2770,2200,Liveplanet
2770,3169,Zide-Perry Productions
862,3,Pixar Animation Studios
1637,306,Twentieth Century Fox Film Corporation
72570,158,Spyglass Entertainment
72570,3287,Screen Gems
27569,215,Double Feature Films
27569,5490,CBS Films
10637,2,Walt Disney Pictures
10637,130,Jerry Bruckheimer Films
10637,72823,Technical Black
10637,72824,Run It Up Productions Inc.
1669,4,Paramount Pictures
1669,1693,Nina Saxon Film Design
1669,2767,Mace Neufeld Productions
132363,326,Laura Ziskin Productions
132363,695,Lee Daniels Entertainment
132363,18919,Follow Through Productions
132363,18920,Salamander Pictures
132363,18921,Pam Williams Productions
132363,18922,Windy Hill Pictures
9472,306,Twentieth Century Fox Film Corporation
9472,12178,Red Hour Films
9472,19354,Mediastream Vierte Film GmbH & Co. Vermarktungs KG
2907,4,Paramount Pictures
2907,41,Orion Pictures
2907,258,Scott Rudin Productions
9273,5682,O Entertainment
9273,10210,Morgan Creek Productions
9880,2,Walt Disney Pictures
9880,26423,BrownHouse Productions
9880,65559,Bottom of the Ninth Productions
2925,258,Scott Rudin Productions
807,12,New Line Cinema
807,4286,Juno Pix
807,65394,Cecchi Gori Pictures
17654,11,WingNut Films
17654,559,TriStar Pictures
17654,2300,Key Creatives
17654,8504,Block / Hanson
17654,8582,Canadian Film or Video Production Tax Credit (CPTC)
17654,10884,The Department of Trade and Industry of South Africa
17654,11029,QED International
17654,12200,Province of British Columbia Production Services Tax Credit
17654,20667,District 9
17654,20668,New Zealand Post Digital and Visual Effects Grant
11836,4,Paramount Pictures
11836,2348,Nickelodeon Movies
11836,8921,United Plankton Pictures
11836,24955,Paramount Animation
322,79,Village Roadshow Pictures
322,171,Malpaso Productions
322,172,NPV Entertainment
322,6194,Warner Bros.
70,126,Lakeshore Entertainment
70,171,Malpaso Productions
70,1171,Epsilon Motion Pictures
70,6194,Warner Bros.
70,16311,Albert S. Ruddy Productions
9535,705,Spring Creek Productions
9535,6194,Warner Bros.
9535,11391,Tribeca Productions
9535,11407,Baltimore Pictures
11036,12,New Line Cinema
6557,158,Spyglass Entertainment
6557,711,Fox 2000 Pictures
6557,6332,Dune Entertainment III
18126,2,Walt Disney Pictures
18126,3812,It's a Laugh Productions
18126,20356,Millar Gough Ink
16340,4,Paramount Pictures
16340,2348,Nickelodeon Movies
16340,24955,Paramount Animation
10333,5,Columbia Pictures
4476,348,Bedford Falls Productions
4476,559,TriStar Pictures
4476,1656,Pangaea
22947,4,Paramount Pictures
22947,2201,Rickshaw Productions
22947,2363,Cold Spring Pictures
22947,4607,"Montecito Picture Company, The"
22947,10261,DW Studios
22947,32157,Right of Way Films
2755,12,New Line Cinema
2755,1565,Avery Pix
82654,491,Summit Entertainment
59967,1205,Endgame Entertainment
59967,7263,FilmDistrict
59967,10289,DMG Entertainment
59967,11092,Ram Bergman Productions
9598,33,Universal Pictures
9598,2537,Kennedy Miller Productions
82696,5,Columbia Pictures
82696,771,Mandate Pictures
82696,1423,Escape Artists
82696,4220,Management 360
82696,8411,Metro-Goldwyn-Mayer (MGM)
9870,33,Universal Pictures
9870,10105,Apatow Productions
8292,4,Paramount Pictures
8292,435,Di Bonaventura Pictures
8780,7295,Relativity Media
8780,58553,Michaels-Goldwyn
10521,444,Dune Entertainment
10521,508,Regency Enterprises
10521,711,Fox 2000 Pictures
10521,6332,Dune Entertainment III
10521,10104,New Regency Pictures
10521,26670,Sunrise Entertainment (II)
10521,26671,Biride Productions
10762,4,Paramount Pictures
10762,2609,De Line Pictures
10096,5,Columbia Pictures
10096,497,Revolution Studios
10096,19636,Thirteen Productions
59436,1824,Gravier Productions
59436,8530,Televisió de Catalunya (TV3)
59436,8531,Versátil Cinema
59436,12010,Mediapro
59436,24785,Pontchartrain Productions
4133,12,New Line Cinema
10207,788,Bel Air Entertainment
10207,813,DiNovi Pictures
10207,18093,Tiger Productions
172,4,Paramount Pictures
36593,4,Paramount Pictures
707,7576,Eon Productions
533,297,Aardman Animations
533,521,DreamWorks Animation
6023,412,Wendy Finerman Productions
6023,1088,Alcon Entertainment
6023,17449,Grosvenor Park Productions
6439,1088,Alcon Entertainment
4347,33,Universal Pictures
4347,5870,Studio Canal
4347,7295,Relativity Media
4347,10163,Working Title Films
4105,4,Paramount Pictures
4105,1561,Pegasus Film Partners
4105,14361,Jaffe-Lansing
76489,8890,Wessler Entertainment
3933,1514,Tim Burton Animation Company
3933,1515,Will Vinton Studios
3933,6194,Warner Bros.
3933,8601,Tim Burton Productions
3933,11537,Laika Entertainment
3933,57751,Patalex Productions
273481,1632,Lionsgate
273481,3528,Thunder Road Pictures
273481,33681,Black Label Media
307081,1423,Escape Artists
307081,28438,Riche-Ludwig Productions
16871,33,Universal Pictures
16871,768,Ghost House Pictures
16871,771,Mandate Pictures
16871,11250,Buckaroo Entertainment
16871,11630,Curse Productions
293863,126,Lakeshore Entertainment
293863,737,Sidney Kimmel Entertainment
293863,22107,Sierra/Affinity
41233,491,Summit Entertainment
41233,9195,Touchstone Pictures
9266,23,Imagine Entertainment
9266,24,Mikona Productions GmbH & Co. KG
9266,33,Universal Pictures
9266,65082,Shutt/Jones Productions
1262,771,Mandate Pictures
1262,1973,Three Strange Angels
4513,5,Columbia Pictures
4513,552,Dark Horse Entertainment
4513,768,Ghost House Pictures
4513,24339,HorrorFlix
22970,1632,Lionsgate
22970,10567,Mutant Enemy Productions
7278,508,Regency Enterprises
7278,10104,New Regency Pictures
9013,33,Universal Pictures
9013,136,City Light Films
865,964,Keith Barish Productions
865,965,TAFT Entertainment Pictures
865,6068,HBO
865,23005,Braveworld Productions
10776,2956,The Geffen Company
50456,10146,Focus Features
50456,14684,Neunte Babelsberg Film
50456,21439,Holleran Company
50456,23919,Sechzehnte Babelsberg Film
9823,12,New Line Cinema
9823,4174,Threshold Entertainment
59861,33,Universal Pictures
59861,4170,Playtone Productions
59861,7460,Vendome Pictures
133805,3287,Screen Gems
133805,8411,Metro-Goldwyn-Mayer (MGM)
133805,11581,Misher Films
12763,12,New Line Cinema
12763,54512,Tiara Blu Films
9766,5,Columbia Pictures
12244,1268,Focus Films
12244,2885,Starz Animation
12244,7295,Relativity Media
12244,8601,Tim Burton Productions
12244,10280,Arc Productions
109421,435,Di Bonaventura Pictures
109421,1205,Endgame Entertainment
109421,6292,Universal
109421,10427,Open Road Films
51162,2,Walt Disney Pictures
51162,6125,Walt Disney Animation Studios
10152,12,New Line Cinema
9452,306,Twentieth Century Fox Film Corporation
9271,4,Paramount Pictures
48340,33,Universal Pictures
48340,5703,Wayfare Entertainment
48340,6490,Sanctum Australia
48340,7295,Relativity Media
48340,19960,Great Wight Productions/ Osford Films
48340,19961,Start Motion Pictures
14846,497,Revolution Studios
14846,2779,Blue Star Pictures
72207,33,Universal Pictures
72207,6452,Dentsu
72207,7295,Relativity Media
72207,10105,Apatow Productions
72207,23876,Stoller Global Solutions
16232,9195,Touchstone Pictures
43539,1632,Lionsgate
43539,2927,Fidélité Films
43539,6320,Hwy61
9920,3287,Screen Gems
9920,8003,Ultravi Productions
8978,134,Rogue Pictures
8978,729,Why Not Productions
8978,20449,Liaison Films
8978,20450,Biscayne Pictures
11702,441,Columbia Pictures Corporation
18550,8411,Metro-Goldwyn-Mayer (MGM)
43347,348,Bedford Falls Productions
43347,444,Dune Entertainment
43347,508,Regency Enterprises
43347,711,Fox 2000 Pictures
43347,4403,Stuber Productions
43347,10104,New Regency Pictures
3489,559,TriStar Pictures
3489,713,Nu Image Entertainment
3489,1063,Brightlight Pictures
9701,6194,Warner Bros.
9701,6735,Participant Media
9701,8073,Nick Wechsler Productions
2122,890,Cheyenne Enterprises
2122,1403,Franchise Pictures
2122,8848,MHF Zweite Academy Film
2122,23787,Eclipse Catering
2122,51771,Nine Yards Two Productions
2122,51772,Nine Yards Productions
10658,1,Lucasfilm
10658,33,Universal Pictures
13150,12,New Line Cinema
13150,1001,Solaris Film
13150,1565,Avery Pix
13150,12066,O'Connor Brothers
13150,12067,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
9042,126,Lakeshore Entertainment
9042,995,Cinerenta Medienbeteiligungs KG
9042,3287,Screen Gems
9042,26032,Cineblue Internationale Filmproduktionsgesellschaft
9042,26033,City Productions
17813,1171,Epsilon Motion Pictures
17813,1403,Franchise Pictures
17813,1423,Escape Artists
17813,86256,Reiner / Greisman Productions
11208,126,Lakeshore Entertainment
11208,8411,Metro-Goldwyn-Mayer (MGM)
11208,54502,Mel's Cite du Cinema
58151,9195,Touchstone Pictures
11400,12,New Line Cinema
11400,22110,First Foot Films
11400,22253,Sunflower Productions
11400,22254,Sarah Green Film
11400,22255,The Virginia Company LLC
11058,35,Lions Gate Films
11058,846,2929 Productions
11058,18620,Artists Production Group (APG)
11058,57347,Blue Productions
14844,1088,Alcon Entertainment
14844,2979,ETIC Films
14844,8291,C.R.G. International
14844,22153,Trademark Films
14844,67252,Micro Fusion 2003-2
57089,7582,HW Two
1947,14,Miramax Films
1947,497,Revolution Studios
1947,810,Persistent Entertainment
1947,7380,Initial Entertainment Group (IEG)
1947,7965,The Ladd Company
1947,20376,Kalis Productions GmbH & Co. Zweite KG
1947,20377,Unfinished Films
8054,212,Infinity Features Entertainment
8054,342,Davis-Films
8054,806,Téléfilm Canada
8054,808,The Movie Network
8054,8582,Canadian Film or Video Production Tax Credit (CPTC)
8054,10316,British Columbia Film
8054,11567,Province of British Columbia Film Incentive BC
8054,11575,Movie Central
8054,17449,Grosvenor Park Productions
8054,23116,Poo Poo Pictures
8054,55990,Parnassus Productions
8054,55991,U.K. Tax Credit
46829,805,Serendipity Point Films
146238,215,Double Feature Films
146238,508,Regency Enterprises
146238,562,Appian Way
146238,7420,Stone Village Pictures
146238,10104,New Regency Pictures
9989,376,Industry Entertainment
9989,1171,Epsilon Motion Pictures
9989,1172,Hyde Park Films
9989,8411,Metro-Goldwyn-Mayer (MGM)
9665,559,TriStar Pictures
9665,27349,Freddie Fields Productions
13967,288,BBC Films
9053,248,Impact Pictures
9053,5755,Constantin Film Produktion
9053,8068,Mindfire Entertainment
9053,12317,Team Ninja
9053,23238,VIP 4 Medienfonds
9053,37134,Tecmo
4512,81,Plan B Entertainment
4512,449,Virtual Studios
4512,1645,Scott Free Productions
4512,3997,Alberta Film Entertainment
4512,6194,Warner Bros.
4512,11252,Jesse Films Inc.
76349,15071,Variance Films
45610,5294,Mpower Pictures
45610,7295,Relativity Media
45610,8532,1984 Private Defense Contractors
45610,8852,Virgin Produced
45610,9137,Moonlighting Films
45610,11956,Apparatus Productions
45610,11957,GG Filmz
45610,11958,ITS Capital
45610,11959,Merlina Entertainment
45610,11960,MGP Productions
45610,11961,Safady Entertainment
223702,5,Columbia Pictures
223702,2251,Sony Pictures Animation
223702,5752,Sony Pictures Entertainment
223702,13184,Annapurna Pictures
223702,16615,Point Grey Pictures
223702,46875,Nitrogen Studios Canada
254470,33,Universal Pictures
254470,12026,Gold Circle Films
254470,12365,Brownstone Productions
69,84,Tree Line Films
69,85,Konrad Pictures
69,86,Catfish Productions
69,711,Fox 2000 Pictures
69,6402,Mars Media Beteiligungs
4967,158,Spyglass Entertainment
4967,9195,Touchstone Pictures
4967,53666,Triple Threat Talent
4912,14,Miramax Films
4912,1755,Allied Filmmakers
4912,1757,Mad Chance
12771,4,Paramount Pictures
323676,33,Universal Pictures
11249,134,Rogue Pictures
9667,129,Section Eight
9667,551,Mandalay Pictures
9667,827,VIP 3 Medienfonds
9667,846,2929 Productions
9667,1208,Rising Star
9667,3801,VIP 2 Medienfonds
9667,11509,Warner Independent Pictures (WIP)
812,2,Walt Disney Pictures
277216,12,New Line Cinema
277216,33,Universal Pictures
277216,923,Legendary Pictures
277216,2780,Cube Vision
277216,63924,Broken Chair Flickz
277216,63925,Crucial Films
87,1,Lucasfilm
87,4,Paramount Pictures
14444,2348,Nickelodeon Movies
14444,24955,Paramount Animation
2043,4,Paramount Pictures
2043,902,AZL Productions KG
2043,903,David Brown Productions
2043,904,MFP Munich Film Partners
2043,905,Phase 1 Productions
2043,906,Revelations Entertainment
315664,288,BBC Films
315664,892,Qwerty Films
315664,7981,Pathé
1428,441,Columbia Pictures Corporation
1428,7405,Dimension Films
1428,10807,Troublemaker Studios
562,306,Twentieth Century Fox Film Corporation
562,1073,Gordon Company
562,1885,Silver Pictures
15373,33,Universal Pictures
15373,3075,Internationale Filmproduktion Stella-del-Süd
15373,7295,Relativity Media
15373,10104,New Regency Pictures
15373,28787,WideAwake
15373,67334,Stuber/Parent
318846,4,Paramount Pictures
318846,81,Plan B Entertainment
318846,508,Regency Enterprises
14292,5888,Walt Disney
924,572,New Amsterdam Entertainment
924,655,Strike Entertainment
924,656,Metropolitan Filmexport
924,657,Toho-Towa
924,78685,Cruel and Unusual Films
2018,441,Columbia Pictures Corporation
2018,763,Intermedia Films
2018,869,Dee Gee Entertainment
2018,870,Tapestry Films
2018,34207,Prufrock Pictures
2018,65403,IMF Internationale Medien und Film GmbH & Co. Produktions KG
192577,3116,Toei Animation Company
9428,9195,Touchstone Pictures
2832,85,Konrad Pictures
2832,441,Columbia Pictures Corporation
137093,415,Laurence Mark Productions
137093,5490,CBS Films
137093,13444,Outlaw Sinema
137093,17393,Good Universe
137093,34886,Gidden Media
699,60,United Artists
699,7576,Eon Productions
9778,14,Miramax Films
9778,870,Tapestry Films
9778,21518,Simon Fields Productions
8831,33,Universal Pictures
8831,467,Renaissance Pictures
8831,552,Dark Horse Entertainment
8831,1644,Largo Entertainment
8831,2982,Signature Pictures
8831,4248,JVC Entertainment Networks
9398,4,Paramount Pictures
9398,79,Village Roadshow Pictures
9398,172,NPV Entertainment
9398,258,Scott Rudin Productions
9398,2932,Red Hour Productions
9398,2933,Tenth Planet Productions
9398,10692,VH1 Television
9398,12178,Red Hour Films
9398,21409,MFP Munich Film Partners GmbH & Company I. Produktions KG
112949,722,Temple Hill Productions
112949,7295,Relativity Media
10439,2,Walt Disney Pictures
3638,79,Village Roadshow Pictures
3638,97,Castle Rock Entertainment
3638,6194,Warner Bros.
3638,7747,Storefront Pictures
3638,12202,WV Films III
23483,1632,Lionsgate
23483,5374,Marv Films
62206,5,Columbia Pictures
10577,2811,Neo Art & Logic
10577,7405,Dimension Films
10577,65507,Wes Craven Films
218778,2,Walt Disney Pictures
218778,2575,21 Laps Entertainment
218778,6254,"Jim Henson Company, The"
4348,33,Universal Pictures
4348,694,StudioCanal
4348,7419,Scion Films
4348,10146,Focus Features
4348,10163,Working Title Films
78,5798,Shaw Brothers
78,6194,Warner Bros.
78,7965,The Ladd Company
11780,60,United Artists
11780,8989,Talisman Productions
192102,4022,Wonderland Sound and Vision
192102,6896,EuropaCorp
192102,7295,Relativity Media
192102,22947,3DTK
192102,22948,Feelgood Entertainment
192102,22949,Paradise/MGN
2001,5,Columbia Pictures
2001,376,Industry Entertainment
2001,846,2929 Productions
11516,208,Bac Films
